,Actual_User_Experience,Predicted_User_Experience,Correct,Probability_Negative,Probability_Neutral,Probability_Positive
1918,Positive,Negative,False,0.37,0.29,0.34
1329,Neutral,Negative,False,0.35,0.31,0.34
8480,Neutral,Negative,False,0.36,0.29,0.35
1066,Neutral,Positive,False,0.31,0.32,0.37
4977,Positive,Neutral,False,0.31,0.37,0.32
2661,Neutral,Negative,False,0.48,0.31,0.21
3960,Negative,Positive,False,0.29,0.33,0.38
6490,Negative,Neutral,False,0.31,0.39,0.3
7530,Positive,Positive,True,0.33,0.28,0.39
3620,Neutral,Negative,False,0.38,0.28,0.34
6325,Positive,Neutral,False,0.31,0.37,0.32
7302,Positive,Negative,False,0.44,0.18,0.38
4867,Negative,Negative,True,0.41,0.32,0.27
1104,Neutral,Positive,False,0.33,0.25,0.42
5548,Negative,Negative,True,0.39,0.27,0.34
1866,Negative,Negative,True,0.42,0.31,0.27
9837,Neutral,Neutral,True,0.35,0.42,0.23
9962,Negative,Positive,False,0.31,0.27,0.42
7889,Positive,Neutral,False,0.34,0.41,0.25
830,Neutral,Positive,False,0.33,0.32,0.35
1810,Neutral,Positive,False,0.34,0.3,0.36
1170,Negative,Neutral,False,0.33,0.37,0.3
5173,Neutral,Negative,False,0.39,0.27,0.34
4329,Negative,Negative,True,0.37,0.35,0.28
7772,Negative,Neutral,False,0.39,0.43,0.18
5134,Positive,Neutral,False,0.29,0.43,0.28
7815,Negative,Positive,False,0.35,0.29,0.36
118,Negative,Neutral,False,0.32,0.34,0.34
2701,Positive,Positive,True,0.27,0.28,0.45
4312,Negative,Positive,False,0.23,0.36,0.41
2136,Positive,Neutral,False,0.24,0.38,0.38
121,Negative,Positive,False,0.32,0.33,0.35
2142,Negative,Positive,False,0.25,0.34,0.41
8189,Neutral,Negative,False,0.47,0.27,0.26
9961,Positive,Neutral,False,0.26,0.39,0.35
2074,Positive,Negative,False,0.51,0.31,0.18
6668,Neutral,Negative,False,0.46,0.35,0.19
9423,Neutral,Negative,False,0.39,0.22,0.39
8192,Positive,Positive,True,0.39,0.2,0.41
8321,Positive,Positive,True,0.32,0.31,0.37
680,Positive,Negative,False,0.39,0.28,0.33
5632,Negative,Positive,False,0.24,0.31,0.45
1920,Positive,Negative,False,0.41,0.22,0.37
515,Positive,Positive,True,0.24,0.35,0.41
6279,Positive,Neutral,False,0.18,0.55,0.27
7741,Neutral,Neutral,True,0.27,0.37,0.36
8999,Positive,Negative,False,0.41,0.35,0.24
2439,Neutral,Positive,False,0.28,0.34,0.38
5077,Negative,Neutral,False,0.3,0.5,0.2
9709,Positive,Neutral,False,0.33,0.38,0.29
8288,Neutral,Neutral,True,0.36,0.44,0.2
6069,Negative,Negative,True,0.49,0.18,0.33
8970,Neutral,Negative,False,0.38,0.31,0.31
297,Neutral,Neutral,True,0.29,0.39,0.32
513,Positive,Positive,True,0.19,0.35,0.46
1872,Negative,Neutral,False,0.32,0.38,0.3
741,Positive,Neutral,False,0.15,0.46,0.39
1417,Positive,Neutral,False,0.22,0.43,0.35
2904,Positive,Negative,False,0.35,0.32,0.33
8126,Positive,Positive,True,0.32,0.27,0.41
6775,Negative,Neutral,False,0.25,0.41,0.34
9635,Negative,Neutral,False,0.3,0.36,0.34
4839,Neutral,Positive,False,0.32,0.33,0.35
3982,Positive,Neutral,False,0.26,0.39,0.35
9505,Negative,Negative,True,0.39,0.32,0.29
4813,Positive,Negative,False,0.4,0.31,0.29
8576,Negative,Negative,True,0.43,0.22,0.35
3348,Positive,Neutral,False,0.23,0.54,0.23
3693,Positive,Neutral,False,0.33,0.42,0.25
6632,Neutral,Positive,False,0.33,0.33,0.34
9890,Negative,Positive,False,0.28,0.31,0.41
2377,Neutral,Positive,False,0.27,0.25,0.48
6713,Negative,Positive,False,0.25,0.33,0.42
3361,Positive,Positive,True,0.26,0.32,0.42
6371,Negative,Positive,False,0.26,0.35,0.39
9425,Negative,Negative,True,0.34,0.33,0.33
5109,Neutral,Positive,False,0.31,0.26,0.43
5788,Negative,Neutral,False,0.31,0.38,0.31
9544,Neutral,Positive,False,0.31,0.34,0.35
5450,Neutral,Positive,False,0.25,0.34,0.41
8770,Positive,Neutral,False,0.29,0.38,0.33
3936,Positive,Negative,False,0.38,0.31,0.31
8613,Positive,Neutral,False,0.33,0.42,0.25
503,Negative,Positive,False,0.34,0.25,0.41
2153,Positive,Positive,True,0.23,0.36,0.41
2816,Negative,Negative,True,0.44,0.3,0.26
3542,Negative,Neutral,False,0.31,0.38,0.31
4045,Positive,Negative,False,0.41,0.37,0.22
8933,Neutral,Positive,False,0.34,0.31,0.35
4734,Negative,Neutral,False,0.3,0.42,0.28
8236,Neutral,Neutral,True,0.33,0.34,0.33
3370,Neutral,Negative,False,0.41,0.27,0.32
6434,Negative,Positive,False,0.33,0.27,0.4
1136,Positive,Neutral,False,0.29,0.39,0.32
6404,Negative,Negative,True,0.34,0.32,0.34
506,Negative,Neutral,False,0.33,0.44,0.23
4340,Neutral,Negative,False,0.39,0.24,0.37
3267,Negative,Negative,True,0.37,0.32,0.31
2957,Neutral,Negative,False,0.43,0.27,0.3
8180,Neutral,Negative,False,0.4,0.28,0.32
2948,Neutral,Neutral,True,0.3,0.37,0.33
3528,Negative,Negative,True,0.35,0.35,0.3
6269,Negative,Neutral,False,0.32,0.36,0.32
7793,Positive,Negative,False,0.38,0.36,0.26
6759,Negative,Negative,True,0.47,0.28,0.25
9702,Neutral,Positive,False,0.34,0.23,0.43
369,Negative,Negative,True,0.4,0.27,0.33
6615,Neutral,Negative,False,0.35,0.33,0.32
7354,Negative,Negative,True,0.38,0.25,0.37
1780,Positive,Positive,True,0.19,0.28,0.53
3520,Negative,Negative,True,0.36,0.32,0.32
4003,Negative,Neutral,False,0.33,0.38,0.29
81,Neutral,Negative,False,0.41,0.33,0.26
6125,Positive,Negative,False,0.38,0.33,0.29
4619,Neutral,Neutral,True,0.35,0.39,0.26
2022,Neutral,Positive,False,0.36,0.24,0.4
9112,Positive,Negative,False,0.38,0.31,0.31
5891,Positive,Positive,True,0.29,0.33,0.38
8416,Neutral,Positive,False,0.29,0.35,0.36
9137,Positive,Negative,False,0.39,0.25,0.36
327,Positive,Positive,True,0.3,0.29,0.41
9078,Positive,Neutral,False,0.28,0.4,0.32
2345,Positive,Neutral,False,0.25,0.47,0.28
9084,Negative,Neutral,False,0.22,0.39,0.39
9632,Neutral,Neutral,True,0.36,0.44,0.2
1361,Neutral,Neutral,True,0.28,0.49,0.23
1384,Neutral,Positive,False,0.24,0.34,0.42
662,Neutral,Negative,False,0.38,0.26,0.36
8802,Positive,Negative,False,0.43,0.35,0.22
8078,Positive,Neutral,False,0.38,0.41,0.21
3913,Neutral,Positive,False,0.31,0.33,0.36
9545,Positive,Neutral,False,0.24,0.43,0.33
6812,Neutral,Negative,False,0.4,0.33,0.27
424,Positive,Neutral,False,0.32,0.34,0.34
128,Positive,Neutral,False,0.32,0.36,0.32
4511,Neutral,Negative,False,0.35,0.33,0.32
560,Neutral,Neutral,True,0.32,0.36,0.32
8815,Positive,Positive,True,0.32,0.32,0.36
4711,Negative,Neutral,False,0.22,0.43,0.35
4978,Positive,Positive,True,0.24,0.33,0.43
5841,Positive,Negative,False,0.48,0.27,0.25
6635,Positive,Negative,False,0.35,0.3,0.35
936,Positive,Positive,True,0.27,0.34,0.39
459,Positive,Neutral,False,0.29,0.47,0.24
195,Neutral,Negative,False,0.36,0.34,0.3
8954,Positive,Negative,False,0.4,0.29,0.31
4960,Negative,Negative,True,0.4,0.35,0.25
2800,Negative,Negative,True,0.38,0.28,0.34
2651,Negative,Positive,False,0.33,0.32,0.35
8931,Neutral,Neutral,True,0.29,0.38,0.33
1240,Positive,Negative,False,0.38,0.35,0.27
5749,Neutral,Positive,False,0.28,0.31,0.41
8331,Neutral,Positive,False,0.23,0.33,0.44
7679,Neutral,Neutral,True,0.18,0.53,0.29
7112,Positive,Neutral,False,0.35,0.38,0.27
4753,Positive,Neutral,False,0.24,0.43,0.33
6353,Negative,Positive,False,0.3,0.3,0.4
3071,Neutral,Positive,False,0.25,0.36,0.39
3394,Neutral,Positive,False,0.3,0.34,0.36
9449,Negative,Positive,False,0.33,0.32,0.35
2156,Positive,Positive,True,0.25,0.3,0.45
7091,Neutral,Positive,False,0.33,0.29,0.38
4180,Negative,Positive,False,0.3,0.28,0.42
3694,Negative,Neutral,False,0.3,0.41,0.29
1642,Neutral,Neutral,True,0.28,0.45,0.27
5324,Negative,Negative,True,0.51,0.31,0.18
3826,Positive,Positive,True,0.31,0.34,0.35
4396,Negative,Positive,False,0.29,0.34,0.37
9387,Negative,Neutral,False,0.31,0.36,0.33
4938,Neutral,Negative,False,0.38,0.29,0.33
6386,Neutral,Positive,False,0.29,0.28,0.43
4177,Positive,Positive,True,0.21,0.33,0.46
8782,Neutral,Neutral,True,0.31,0.39,0.3
1972,Positive,Positive,True,0.33,0.33,0.34
5391,Neutral,Positive,False,0.22,0.3,0.48
9150,Negative,Negative,True,0.37,0.26,0.37
5359,Positive,Neutral,False,0.34,0.37,0.29
8909,Positive,Positive,True,0.34,0.3,0.36
1761,Neutral,Negative,False,0.43,0.38,0.19
9160,Positive,Positive,True,0.3,0.29,0.41
3834,Neutral,Neutral,True,0.29,0.44,0.27
332,Negative,Neutral,False,0.22,0.45,0.33
7999,Positive,Positive,True,0.16,0.37,0.47
7344,Neutral,Positive,False,0.34,0.31,0.35
1140,Neutral,Negative,False,0.42,0.23,0.35
8051,Positive,Neutral,False,0.33,0.39,0.28
4841,Neutral,Positive,False,0.23,0.36,0.41
9241,Neutral,Neutral,True,0.25,0.41,0.34
8882,Neutral,Neutral,True,0.33,0.39,0.28
4291,Positive,Neutral,False,0.33,0.38,0.29
2892,Neutral,Neutral,True,0.26,0.41,0.33
403,Positive,Negative,False,0.46,0.23,0.31
5805,Negative,Positive,False,0.19,0.38,0.43
6648,Neutral,Negative,False,0.5,0.2,0.3
3724,Neutral,Negative,False,0.38,0.37,0.25
3815,Positive,Neutral,False,0.25,0.47,0.28
3952,Negative,Positive,False,0.25,0.31,0.44
88,Neutral,Negative,False,0.42,0.38,0.2
1375,Positive,Positive,True,0.26,0.34,0.4
9569,Positive,Positive,True,0.31,0.34,0.35
5612,Positive,Negative,False,0.42,0.3,0.28
84,Neutral,Neutral,True,0.34,0.39,0.27
3503,Negative,Positive,False,0.39,0.18,0.43
666,Positive,Positive,True,0.24,0.37,0.39
1153,Neutral,Neutral,True,0.3,0.37,0.33
689,Negative,Positive,False,0.3,0.33,0.37
1232,Negative,Positive,False,0.26,0.33,0.41
488,Negative,Positive,False,0.22,0.3,0.48
8895,Neutral,Positive,False,0.32,0.29,0.39
5411,Negative,Negative,True,0.35,0.35,0.3
4473,Positive,Neutral,False,0.31,0.43,0.26
6309,Positive,Negative,False,0.43,0.28,0.29
3735,Positive,Neutral,False,0.29,0.44,0.27
7491,Neutral,Neutral,True,0.23,0.4,0.37
8481,Negative,Neutral,False,0.35,0.37,0.28
2658,Negative,Neutral,False,0.18,0.5,0.32
2683,Positive,Neutral,False,0.36,0.38,0.26
7164,Neutral,Positive,False,0.35,0.24,0.41
9698,Negative,Neutral,False,0.32,0.39,0.29
5479,Positive,Positive,True,0.31,0.25,0.44
470,Negative,Positive,False,0.26,0.31,0.43
9683,Positive,Negative,False,0.39,0.28,0.33
9857,Neutral,Negative,False,0.37,0.26,0.37
8994,Negative,Neutral,False,0.33,0.42,0.25
2555,Positive,Positive,True,0.31,0.28,0.41
2319,Negative,Positive,False,0.33,0.29,0.38
3294,Positive,Negative,False,0.41,0.18,0.41
1393,Positive,Neutral,False,0.23,0.44,0.33
9605,Neutral,Neutral,True,0.35,0.38,0.27
1688,Neutral,Positive,False,0.24,0.3,0.46
3941,Neutral,Positive,False,0.3,0.34,0.36
3699,Negative,Positive,False,0.26,0.28,0.46
2731,Positive,Positive,True,0.31,0.31,0.38
9244,Neutral,Negative,False,0.43,0.26,0.31
8162,Negative,Positive,False,0.24,0.31,0.45
1147,Positive,Positive,True,0.32,0.26,0.42
9069,Positive,Negative,False,0.36,0.36,0.28
1124,Positive,Neutral,False,0.29,0.37,0.34
2637,Neutral,Negative,False,0.39,0.29,0.32
9452,Neutral,Negative,False,0.46,0.31,0.23
9357,Negative,Positive,False,0.3,0.31,0.39
3101,Negative,Neutral,False,0.31,0.42,0.27
9501,Neutral,Negative,False,0.42,0.3,0.28
4834,Neutral,Neutral,True,0.33,0.36,0.31
4565,Negative,Negative,True,0.42,0.25,0.33
3389,Neutral,Neutral,True,0.23,0.46,0.31
4268,Neutral,Positive,False,0.23,0.37,0.4
9381,Positive,Neutral,False,0.24,0.59,0.17
6262,Positive,Positive,True,0.35,0.22,0.43
9741,Negative,Negative,True,0.36,0.36,0.28
6901,Negative,Neutral,False,0.24,0.38,0.38
6253,Positive,Negative,False,0.35,0.33,0.32
6437,Neutral,Positive,False,0.33,0.3,0.37
7953,Positive,Neutral,False,0.29,0.39,0.32
3932,Neutral,Positive,False,0.33,0.3,0.37
6896,Neutral,Neutral,True,0.32,0.39,0.29
617,Negative,Negative,True,0.45,0.16,0.39
1063,Negative,Positive,False,0.35,0.23,0.42
1217,Positive,Positive,True,0.31,0.3,0.39
7585,Neutral,Positive,False,0.41,0.17,0.42
5697,Positive,Positive,True,0.3,0.31,0.39
9155,Positive,Neutral,False,0.34,0.4,0.26
4479,Neutral,Negative,False,0.34,0.34,0.32
1179,Negative,Negative,True,0.37,0.32,0.31
6142,Positive,Neutral,False,0.3,0.39,0.31
6389,Positive,Neutral,False,0.37,0.44,0.19
9963,Positive,Neutral,False,0.31,0.35,0.34
6295,Neutral,Neutral,True,0.29,0.38,0.33
5312,Negative,Neutral,False,0.33,0.42,0.25
3339,Neutral,Neutral,True,0.21,0.5,0.29
7647,Neutral,Positive,False,0.24,0.32,0.44
9945,Neutral,Neutral,True,0.31,0.45,0.24
5453,Positive,Negative,False,0.39,0.25,0.36
341,Positive,Negative,False,0.36,0.29,0.35
2981,Negative,Neutral,False,0.36,0.4,0.24
537,Neutral,Negative,False,0.43,0.25,0.32
3749,Neutral,Negative,False,0.36,0.28,0.36
5723,Neutral,Negative,False,0.36,0.36,0.28
7157,Positive,Neutral,False,0.29,0.39,0.32
4650,Negative,Negative,True,0.4,0.34,0.26
2507,Neutral,Negative,False,0.43,0.27,0.3
4616,Positive,Negative,False,0.36,0.33,0.31
2164,Positive,Neutral,False,0.3,0.37,0.33
5433,Positive,Positive,True,0.29,0.26,0.45
4773,Positive,Positive,True,0.33,0.31,0.36
2213,Positive,Negative,False,0.38,0.24,0.38
6284,Neutral,Neutral,True,0.3,0.35,0.35
4262,Neutral,Positive,False,0.25,0.37,0.38
8196,Neutral,Neutral,True,0.35,0.37,0.28
3818,Neutral,Neutral,True,0.24,0.45,0.31
4028,Positive,Negative,False,0.4,0.29,0.31
6180,Neutral,Neutral,True,0.29,0.44,0.27
8918,Negative,Negative,True,0.4,0.25,0.35
9554,Neutral,Positive,False,0.26,0.31,0.43
31,Neutral,Negative,False,0.42,0.24,0.34
3286,Negative,Neutral,False,0.29,0.39,0.32
7479,Positive,Neutral,False,0.27,0.42,0.31
4674,Negative,Neutral,False,0.25,0.42,0.33
7202,Negative,Negative,True,0.38,0.28,0.34
6626,Neutral,Negative,False,0.4,0.23,0.37
7399,Neutral,Positive,False,0.21,0.34,0.45
2082,Neutral,Positive,False,0.31,0.33,0.36
1658,Neutral,Negative,False,0.4,0.25,0.35
4730,Positive,Negative,False,0.37,0.29,0.34
8494,Neutral,Positive,False,0.3,0.31,0.39
3825,Negative,Positive,False,0.24,0.37,0.39
9154,Neutral,Neutral,True,0.22,0.5,0.28
4721,Neutral,Positive,False,0.31,0.28,0.41
4079,Neutral,Neutral,True,0.26,0.46,0.28
9677,Negative,Negative,True,0.38,0.34,0.28
8241,Negative,Neutral,False,0.33,0.34,0.33
5809,Neutral,Negative,False,0.4,0.32,0.28
7684,Neutral,Positive,False,0.29,0.31,0.4
500,Positive,Neutral,False,0.3,0.44,0.26
1662,Positive,Negative,False,0.43,0.33,0.24
2418,Negative,Negative,True,0.4,0.28,0.32
3242,Neutral,Negative,False,0.42,0.32,0.26
2491,Negative,Negative,True,0.38,0.31,0.31
1691,Neutral,Negative,False,0.42,0.25,0.33
7170,Negative,Neutral,False,0.34,0.39,0.27
2914,Negative,Positive,False,0.27,0.35,0.38
2665,Positive,Neutral,False,0.3,0.35,0.35
446,Positive,Positive,True,0.25,0.37,0.38
3288,Neutral,Neutral,True,0.29,0.38,0.33
8879,Positive,Neutral,False,0.35,0.37,0.28
5210,Neutral,Positive,False,0.26,0.33,0.41
2696,Positive,Negative,False,0.44,0.26,0.3
5116,Neutral,Positive,False,0.31,0.34,0.35
3656,Neutral,Neutral,True,0.32,0.43,0.25
7328,Negative,Neutral,False,0.3,0.38,0.32
716,Negative,Negative,True,0.39,0.32,0.29
56,Positive,Positive,True,0.24,0.32,0.44
1251,Positive,Positive,True,0.2,0.37,0.43
365,Negative,Positive,False,0.25,0.3,0.45
7898,Neutral,Positive,False,0.31,0.31,0.38
2915,Negative,Positive,False,0.32,0.31,0.37
7998,Negative,Negative,True,0.37,0.33,0.3
6056,Positive,Neutral,False,0.31,0.38,0.31
588,Neutral,Neutral,True,0.31,0.42,0.27
9907,Neutral,Neutral,True,0.31,0.4,0.29
9473,Positive,Neutral,False,0.31,0.46,0.23
3887,Positive,Neutral,False,0.31,0.35,0.34
2632,Positive,Neutral,False,0.31,0.38,0.31
4781,Neutral,Positive,False,0.23,0.35,0.42
103,Positive,Negative,False,0.38,0.33,0.29
9865,Negative,Negative,True,0.37,0.34,0.29
1128,Neutral,Neutral,True,0.25,0.4,0.35
2698,Neutral,Positive,False,0.24,0.27,0.49
5664,Negative,Neutral,False,0.29,0.39,0.32
4381,Positive,Positive,True,0.22,0.37,0.41
9695,Negative,Neutral,False,0.33,0.44,0.23
4715,Negative,Positive,False,0.27,0.3,0.43
2057,Negative,Positive,False,0.31,0.21,0.48
3161,Positive,Negative,False,0.48,0.18,0.34
9128,Positive,Neutral,False,0.29,0.44,0.27
2155,Positive,Positive,True,0.32,0.24,0.44
8039,Positive,Negative,False,0.38,0.38,0.24
2542,Neutral,Neutral,True,0.27,0.48,0.25
5091,Negative,Positive,False,0.37,0.25,0.38
5205,Neutral,Neutral,True,0.34,0.37,0.29
8903,Negative,Neutral,False,0.25,0.43,0.32
1501,Neutral,Negative,False,0.37,0.33,0.3
7605,Positive,Neutral,False,0.27,0.39,0.34
6003,Neutral,Positive,False,0.33,0.31,0.36
1756,Negative,Neutral,False,0.26,0.38,0.36
5700,Neutral,Negative,False,0.45,0.31,0.24
7242,Negative,Negative,True,0.35,0.31,0.34
3166,Neutral,Positive,False,0.34,0.27,0.39
8822,Neutral,Negative,False,0.36,0.3,0.34
4523,Positive,Neutral,False,0.32,0.37,0.31
4800,Negative,Positive,False,0.32,0.26,0.42
7820,Neutral,Positive,False,0.3,0.34,0.36
7574,Positive,Positive,True,0.31,0.32,0.37
3891,Neutral,Positive,False,0.37,0.25,0.38
8088,Negative,Negative,True,0.4,0.32,0.28
3599,Positive,Positive,True,0.28,0.33,0.39
631,Positive,Neutral,False,0.32,0.35,0.33
3246,Positive,Neutral,False,0.21,0.45,0.34
3778,Neutral,Negative,False,0.46,0.33,0.21
5244,Neutral,Neutral,True,0.31,0.35,0.34
3274,Neutral,Positive,False,0.19,0.32,0.49
8637,Positive,Negative,False,0.35,0.33,0.32
3303,Positive,Positive,True,0.35,0.28,0.37
3609,Positive,Neutral,False,0.3,0.42,0.28
4286,Positive,Neutral,False,0.28,0.38,0.34
7949,Neutral,Neutral,True,0.16,0.44,0.4
8147,Positive,Positive,True,0.23,0.37,0.4
5195,Negative,Positive,False,0.32,0.31,0.37
4840,Negative,Negative,True,0.35,0.34,0.31
4399,Negative,Positive,False,0.35,0.28,0.37
7606,Negative,Positive,False,0.28,0.28,0.44
7860,Neutral,Positive,False,0.26,0.28,0.46
465,Positive,Negative,False,0.4,0.33,0.27
1166,Neutral,Negative,False,0.39,0.36,0.25
3275,Negative,Positive,False,0.33,0.32,0.35
3563,Positive,Positive,True,0.3,0.21,0.49
1963,Negative,Positive,False,0.29,0.34,0.37
5789,Neutral,Negative,False,0.49,0.26,0.25
2547,Negative,Negative,True,0.42,0.29,0.29
4886,Neutral,Negative,False,0.41,0.39,0.2
7604,Positive,Negative,False,0.43,0.35,0.22
4558,Positive,Negative,False,0.51,0.19,0.3
7420,Neutral,Negative,False,0.39,0.34,0.27
7987,Neutral,Positive,False,0.35,0.2,0.45
2655,Negative,Negative,True,0.4,0.32,0.28
107,Positive,Negative,False,0.37,0.35,0.28
1403,Neutral,Neutral,True,0.26,0.38,0.36
7971,Negative,Negative,True,0.35,0.32,0.33
4525,Positive,Neutral,False,0.3,0.38,0.32
6013,Neutral,Neutral,True,0.3,0.35,0.35
1958,Neutral,Neutral,True,0.32,0.44,0.24
899,Neutral,Negative,False,0.38,0.26,0.36
1675,Negative,Neutral,False,0.26,0.42,0.32
2111,Neutral,Negative,False,0.36,0.35,0.29
1551,Positive,Negative,False,0.34,0.33,0.33
5023,Neutral,Neutral,True,0.3,0.37,0.33
8583,Negative,Positive,False,0.3,0.31,0.39
242,Positive,Neutral,False,0.35,0.39,0.26
2492,Neutral,Positive,False,0.24,0.3,0.46
3440,Negative,Negative,True,0.4,0.21,0.39
4534,Negative,Neutral,False,0.24,0.46,0.3
9550,Negative,Neutral,False,0.26,0.45,0.29
5001,Negative,Positive,False,0.28,0.32,0.4
625,Negative,Positive,False,0.29,0.35,0.36
3775,Neutral,Negative,False,0.42,0.38,0.2
1859,Negative,Neutral,False,0.2,0.46,0.34
7669,Negative,Positive,False,0.35,0.29,0.36
3337,Negative,Negative,True,0.46,0.34,0.2
1338,Neutral,Positive,False,0.22,0.25,0.53
1520,Negative,Negative,True,0.38,0.26,0.36
8318,Negative,Positive,False,0.31,0.33,0.36
9380,Positive,Negative,False,0.39,0.27,0.34
3192,Positive,Neutral,False,0.35,0.39,0.26
6210,Negative,Positive,False,0.31,0.22,0.47
8420,Positive,Positive,True,0.33,0.29,0.38
5081,Positive,Negative,False,0.45,0.23,0.32
7014,Positive,Neutral,False,0.32,0.35,0.33
9697,Positive,Negative,False,0.42,0.25,0.33
6179,Positive,Negative,False,0.37,0.36,0.27
9360,Negative,Positive,False,0.29,0.3,0.41
774,Neutral,Positive,False,0.33,0.25,0.42
5141,Negative,Negative,True,0.39,0.29,0.32
9689,Negative,Positive,False,0.32,0.3,0.38
5369,Negative,Positive,False,0.32,0.21,0.47
4149,Neutral,Negative,False,0.35,0.32,0.33
1134,Positive,Neutral,False,0.29,0.45,0.26
1242,Neutral,Positive,False,0.27,0.32,0.41
3005,Neutral,Negative,False,0.4,0.3,0.3
7951,Neutral,Neutral,True,0.35,0.41,0.24
6850,Positive,Negative,False,0.37,0.31,0.32
4958,Neutral,Negative,False,0.41,0.37,0.22
4484,Positive,Positive,True,0.35,0.28,0.37
7545,Positive,Negative,False,0.35,0.33,0.32
5159,Negative,Negative,True,0.36,0.3,0.34
8509,Positive,Neutral,False,0.34,0.39,0.27
3012,Positive,Negative,False,0.37,0.28,0.35
8715,Neutral,Neutral,True,0.28,0.42,0.3
1148,Neutral,Negative,False,0.47,0.28,0.25
5576,Neutral,Positive,False,0.27,0.3,0.43
6314,Neutral,Negative,False,0.43,0.26,0.31
6381,Negative,Neutral,False,0.27,0.44,0.29
7712,Positive,Neutral,False,0.29,0.47,0.24
1536,Positive,Negative,False,0.41,0.36,0.23
1877,Neutral,Positive,False,0.3,0.3,0.4
46,Negative,Negative,True,0.37,0.3,0.33
3947,Neutral,Negative,False,0.39,0.38,0.23
5893,Positive,Neutral,False,0.25,0.49,0.26
1976,Negative,Positive,False,0.35,0.26,0.39
6934,Neutral,Neutral,True,0.29,0.37,0.34
4405,Negative,Negative,True,0.43,0.22,0.35
9571,Positive,Positive,True,0.26,0.34,0.4
1544,Negative,Negative,True,0.4,0.26,0.34
5255,Positive,Neutral,False,0.35,0.4,0.25
3219,Neutral,Positive,False,0.28,0.32,0.4
5759,Positive,Neutral,False,0.36,0.38,0.26
1943,Negative,Positive,False,0.32,0.28,0.4
3938,Neutral,Negative,False,0.41,0.28,0.31
1358,Negative,Negative,True,0.35,0.35,0.3
5034,Positive,Neutral,False,0.31,0.35,0.34
3023,Positive,Neutral,False,0.29,0.37,0.34
3567,Positive,Neutral,False,0.26,0.52,0.22
4541,Negative,Positive,False,0.31,0.3,0.39
5820,Neutral,Neutral,True,0.28,0.51,0.21
2105,Negative,Positive,False,0.29,0.33,0.38
4963,Negative,Positive,False,0.29,0.31,0.4
6199,Neutral,Positive,False,0.31,0.27,0.42
8380,Positive,Negative,False,0.35,0.34,0.31
7887,Positive,Positive,True,0.29,0.27,0.44
1253,Neutral,Negative,False,0.35,0.33,0.32
643,Neutral,Negative,False,0.4,0.24,0.36
6730,Negative,Neutral,False,0.3,0.46,0.24
1978,Neutral,Neutral,True,0.29,0.38,0.33
9733,Positive,Neutral,False,0.21,0.42,0.37
6506,Positive,Positive,True,0.3,0.21,0.49
2254,Positive,Negative,False,0.37,0.32,0.31
3369,Negative,Positive,False,0.3,0.2,0.5
2173,Neutral,Positive,False,0.3,0.33,0.37
9725,Negative,Positive,False,0.36,0.25,0.39
8790,Neutral,Positive,False,0.35,0.24,0.41
861,Positive,Neutral,False,0.24,0.49,0.27
9328,Negative,Neutral,False,0.34,0.35,0.31
2561,Negative,Negative,True,0.52,0.29,0.19
354,Neutral,Neutral,True,0.3,0.37,0.33
4305,Negative,Negative,True,0.41,0.26,0.33
3115,Negative,Negative,True,0.38,0.28,0.34
765,Neutral,Positive,False,0.27,0.28,0.45
7230,Neutral,Negative,False,0.43,0.33,0.24
7825,Negative,Positive,False,0.26,0.36,0.38
9478,Negative,Positive,False,0.31,0.27,0.42
3430,Positive,Positive,True,0.35,0.26,0.39
6586,Positive,Positive,True,0.34,0.27,0.39
4078,Negative,Neutral,False,0.34,0.35,0.31
6938,Neutral,Neutral,True,0.36,0.37,0.27
4100,Positive,Negative,False,0.35,0.35,0.3
8563,Negative,Negative,True,0.36,0.33,0.31
8549,Neutral,Negative,False,0.39,0.28,0.33
928,Positive,Negative,False,0.48,0.29,0.23
9560,Neutral,Positive,False,0.24,0.35,0.41
7353,Positive,Positive,True,0.32,0.32,0.36
2930,Negative,Negative,True,0.41,0.29,0.3
8501,Negative,Positive,False,0.25,0.31,0.44
8306,Neutral,Negative,False,0.36,0.32,0.32
6848,Positive,Neutral,False,0.36,0.37,0.27
3281,Negative,Positive,False,0.27,0.35,0.38
6171,Neutral,Positive,False,0.34,0.3,0.36
3912,Positive,Neutral,False,0.33,0.41,0.26
5047,Negative,Positive,False,0.36,0.2,0.44
3718,Neutral,Neutral,True,0.36,0.39,0.25
9546,Positive,Positive,True,0.38,0.21,0.41
5931,Neutral,Negative,False,0.39,0.3,0.31
2054,Negative,Negative,True,0.49,0.31,0.2
4516,Negative,Neutral,False,0.33,0.4,0.27
7358,Positive,Positive,True,0.32,0.3,0.38
170,Negative,Negative,True,0.35,0.32,0.33
1446,Positive,Negative,False,0.4,0.32,0.28
7911,Positive,Negative,False,0.44,0.24,0.32
5102,Negative,Negative,True,0.36,0.33,0.31
744,Neutral,Positive,False,0.33,0.27,0.4
8299,Negative,Negative,True,0.44,0.29,0.27
743,Negative,Negative,True,0.42,0.19,0.39
7027,Neutral,Negative,False,0.37,0.34,0.29
1000,Negative,Positive,False,0.32,0.32,0.36
8389,Positive,Positive,True,0.29,0.29,0.42
1200,Negative,Positive,False,0.28,0.33,0.39
4425,Positive,Neutral,False,0.38,0.42,0.2
